"STATION","DATE","PRCP","TMAX","TMIN"
"USW00094995","2011-01-01","0.00","20","5"
"USW00094995","2011-01-02","0.00","36","6"
"USW00094995","2011-01-03","0.00","40","9"
"USW00094995","2011-01-04","0.00","40","5"
"USW00094995","2011-01-05","0.00","42","13"
"USW00094995","2011-01-06","0.00","47","17"
"USW00094995","2011-01-07","0.00","42","18"
"USW00094995","2011-01-08","0.00","21","13"
"USW00094995","2011-01-09","0.26","22","17"
"USW00094995","2011-01-10","0.35","24","9"
"USW00094995","2011-01-11","0.00","10","-1"
"USW00094995","2011-01-12","0.00","9","-12"
"USW00094995","2011-01-13","0.00","25","-12"
"USW00094995","2011-01-14","0.00","29","5"
"USW00094995","2011-01-15","0.00","25","10"
"USW00094995","2011-01-16","0.00","24","14"
"USW00094995","2011-01-17","0.01","43","19"
"USW00094995","2011-01-18","0.03","19","10"
"USW00094995","2011-01-19","0.10","10","3"
"USW00094995","2011-01-20","0.01","20","-5"
"USW00094995","2011-01-21","0.02","19","6"
"USW00094995","2011-01-22","0.43","31","6"
"USW00094995","2011-01-23","0.00","12","-6"
"USW00094995","2011-01-24","0.00","38","6"
"USW00094995","2011-01-25","0.00","35","10"
"USW00094995","2011-01-26","0.00","26","13"
"USW00094995","2011-01-27","0.00","43","24"
"USW00094995","2011-01-28","0.00","50","20"
"USW00094995","2011-01-29","0.00","37","22"
"USW00094995","2011-01-30","0.00","22","12"
"USW00094995","2011-01-31","0.18","21","4"
"USW00094995","2011-02-01","0.30","9","2"
"USW00094995","2011-02-02","0.00","10","-7"
"USW00094995","2011-02-03","0.00","26","-6"
"USW00094995","2011-02-04","0.00","37","9"
"USW00094995","2011-02-05","0.05","39","20"
"USW00094995","2011-02-06","0.00","35","26"
"USW00094995","2011-02-07","0.00","26","3"
"USW00094995","2011-02-08","0.00","5","-4"
"USW00094995","2011-02-09","0.00","20","4"
"USW00094995","2011-02-10","0.00","38","8"
"USW00094995","2011-02-11","0.00","46","16"
"USW00094995","2011-02-12","0.00","51","27"
"USW00094995","2011-02-13","0.00","68","32"
"USW00094995","2011-02-14","0.00","52","30"
"USW00094995","2011-02-15","0.00","58","31"
"USW00094995","2011-02-16","0.00","63","30"
"USW00094995","2011-02-17","0.00","71","36"
"USW00094995","2011-02-18","0.00","57","23"
"USW00094995","2011-02-19","0.03","54","33"
"USW00094995","2011-02-20","0.00","65","20"
"USW00094995","2011-02-21","0.00","28","12"
"USW00094995","2011-02-22","0.00","42","8"
"USW00094995","2011-02-23","0.00","51","24"
"USW00094995","2011-02-24","0.45","28","14"
"USW00094995","2011-02-25","0.13","17","10"
"USW00094995","2011-02-26","0.02","26","11"
"USW00094995","2011-02-27","0.00","34","26"
"USW00094995","2011-02-28","0.00","34","12"
"USW00094995","2011-03-01","0.00","56","24"
"USW00094995","2011-03-02","0.00","36","12"
"USW00094995","2011-03-03","0.00","60","29"
"USW00094995","2011-03-04","0.00","33","18"
"USW00094995","2011-03-05","0.00","36","11"
"USW00094995","2011-03-06","0.00","47","23"
"USW00094995","2011-03-07","0.18","44","29"
"USW00094995","2011-03-08","0.15","37","33"
"USW00094995","2011-03-09","0.00","36","23"
"USW00094995","2011-03-10","0.00","55","17"
"USW00094995","2011-03-11","0.00","68","30"
"USW00094995","2011-03-12","0.00","46","28"
"USW00094995","2011-03-13","0.00","36","25"
"USW00094995","2011-03-14","0.00","55","24"
"USW00094995","2011-03-15","0.00","62","27"
"USW00094995","2011-03-16","0.00","73","27"
"USW00094995","2011-03-17","0.00","70","35"
"USW00094995","2011-03-19","0.00","61","34"
"USW00094995","2011-03-20","0.00","72","44"
"USW00094995","2011-03-21","0.00","67","39"
"USW00094995","2011-03-22","0.00","80","38"
"USW00094995","2011-03-23","0.00","49","31"
"USW00094995","2011-03-24","0.09","42","28"
"USW00094995","2011-03-25","0.16","36","31"
"USW00094995","2011-03-26","0.06","34","30"
"USW00094995","2011-03-27","0.00","38","27"
"USW00094995","2011-03-28","0.05","46","22"
"USW00094995","2011-03-29","0.00","40","27"
"USW00094995","2011-03-30","0.00","48","27"
"USW00094995","2011-03-31","0.04","43","33"
"USW00094995","2011-04-01","0.01","63","31"
"USW00094995","2011-04-02","0.00","75","29"
"USW00094995","2011-04-03","0.00","74","44"
"USW00094995","2011-04-04","0.00","53","26"
"USW00094995","2011-04-05","0.00","73","26"
"USW00094995","2011-04-06","0.00","68","41"
"USW00094995","2011-04-07","0.42","56","45"
"USW00094995","2011-04-08","0.00","58","46"
"USW00094995","2011-04-09","0.00","90","53"
"USW00094995","2011-04-10","0.00","76","45"
"USW00094995","2011-04-11","0.00","68","35"
"USW00094995","2011-04-12","0.00","75","30"
"USW00094995","2011-04-13","0.00","76","47"
"USW00094995","2011-04-14","0.76","67","44"
"USW00094995","2011-04-15","1.04","50","35"
"USW00094995","2011-04-16","0.00","65","33"
"USW00094995","2011-04-17","0.00","58","31"
"USW00094995","2011-04-18","0.01","53","39"
"USW00094995","2011-04-19","0.92","42","37"
"USW00094995","2011-04-20","0.00","57","36"
"USW00094995","2011-04-21","0.00","54","40"
"USW00094995","2011-04-22","0.04","70","44"
"USW00094995","2011-04-23","0.00","54","33"
"USW00094995","2011-04-24","0.00","58","29"
"USW00094995","2011-04-25","0.60","50","36"
"USW00094995","2011-04-26","0.04","56","44"
"USW00094995","2011-04-27","0.00","65","38"
"USW00094995","2011-04-28","0.00","71","41"
"USW00094995","2011-04-29","0.04","80","46"
"USW00094995","2011-04-30","0.00","69","45"
"USW00094995","2011-05-01","0.00","65","34"
"USW00094995","2011-05-02","0.00","61","31"
"USW00094995","2011-05-03","0.00","63","29"
"USW00094995","2011-05-04","0.02","80","43"
"USW00094995","2011-05-05","0.04","67","39"
"USW00094995","2011-05-06","0.00","82","35"
"USW00094995","2011-05-07","0.00","82","49"
"USW00094995","2011-05-08","0.00","89","56"
"USW00094995","2011-05-09","0.00","96","67"
"USW00094995","2011-05-10","0.00","94","72"
"USW00094995","2011-05-11","0.13","85","63"
"USW00094995","2011-05-12","0.99","76","51"
"USW00094995","2011-05-13","0.00","51","45"
"USW00094995","2011-05-14","0.00","55","43"
"USW00094995","2011-05-15","0.00","63","38"
"USW00094995","2011-05-16","0.00","68","32"
"USW00094995","2011-05-17","0.00","71","36"
"USW00094995","2011-05-18","0.00","69","45"
"USW00094995","2011-05-19","0.85","71","54"
"USW00094995","2011-05-20","1.01","68","59"
"USW00094995","2011-05-21","0.00","77","58"
"USW00094995","2011-05-22","0.00","78","59"
"USW00094995","2011-05-23","0.00","81","53"
"USW00094995","2011-05-24","0.41","74","56"
"USW00094995","2011-05-25","0.11","64","52"
"USW00094995","2011-05-26","0.00","67","47"
"USW00094995","2011-05-27","0.01","61","50"
"USW00094995","2011-05-28","0.01","74","55"
"USW00094995","2011-05-29","0.12","78","58"
"USW00094995","2011-05-30","0.39","87","64"
"USW00094995","2011-05-31","0.07","80","55"
"USW00094995","2011-06-01","0.00","84","51"
"USW00094995","2011-06-02","0.02","85","66"
"USW00094995","2011-06-03","0.00","89","69"
"USW00094995","2011-06-04","0.00","84","64"
"USW00094995","2011-06-05","0.00","93","61"
"USW00094995","2011-06-06","0.00","97","73"
"USW00094995","2011-06-07","0.00","95","76"
"USW00094995","2011-06-08","0.00","85","66"
"USW00094995","2011-06-09","0.17","71","59"
"USW00094995","2011-06-10","0.01","68","54"
"USW00094995","2011-06-11","0.00","75","48"
"USW00094995","2011-06-12","0.00","77","61"
"USW00094995","2011-06-13","0.00","70","62"
"USW00094995","2011-06-14","0.08","78","61"
"USW00094995","2011-06-15","0.00","83","58"
"USW00094995","2011-06-16","0.14","83","56"
"USW00094995","2011-06-17","0.00","90","63"
"USW00094995","2011-06-18","0.80","81","60"
"USW00094995","2011-06-19","0.03","85","64"
"USW00094995","2011-06-20","0.68","87","61"
"USW00094995","2011-06-21","0.09","73","61"
"USW00094995","2011-06-22","0.00","74","59"
"USW00094995","2011-06-23","0.00","76","56"
"USW00094995","2011-06-24","0.00","78","53"
"USW00094995","2011-06-25","1.04","80","62"
"USW00094995","2011-06-26","0.74","82","65"
"USW00094995","2011-06-27","1.13","78","56"
"USW00094995","2011-06-28","0.00","80","50"
"USW00094995","2011-06-29","0.00","89","62"
"USW00094995","2011-06-30","0.00","96","74"
"USW00094995","2011-07-01","0.00","96","72"
"USW00094995","2011-07-02","0.00","83","64"
"USW00094995","2011-07-03","1.84","82","66"
"USW00094995","2011-07-04","0.00","83","63"
"USW00094995","2011-07-05","0.27","88","66"
"USW00094995","2011-07-06","0.00","86","65"
"USW00094995","2011-07-07","0.83","83","67"
"USW00094995","2011-07-08","0.00","86","62"
"USW00094995","2011-07-09","0.00","89","70"
"USW00094995","2011-07-10","0.00","92","71"
"USW00094995","2011-07-11","0.00","86","69"
"USW00094995","2011-07-12","0.22","79","69"
"USW00094995","2011-07-13","0.00","83","67"
"USW00094995","2011-07-14","0.00","90","72"
"USW00094995","2011-07-15","0.00","94","73"
"USW00094995","2011-07-16","0.00","94","75"
"USW00094995","2011-07-17","0.00","95","76"
"USW00094995","2011-07-18","0.00","96","76"
"USW00094995","2011-07-19","0.00","95","76"
"USW00094995","2011-07-20","0.00","96","76"
"USW00094995","2011-07-21","0.02","90","70"
"USW00094995","2011-07-22","0.00","92","74"
"USW00094995","2011-07-23","0.00","96","74"
"USW00094995","2011-07-24","0.05","92","70"
"USW00094995","2011-07-25","0.00","90","66"
"USW00094995","2011-07-26","0.00","94","68"
"USW00094995","2011-07-27","0.26","95","72"
"USW00094995","2011-07-28","0.02","86","72"
"USW00094995","2011-07-29","0.00","81","72"
"USW00094995","2011-07-30","0.00","90","71"
"USW00094995","2011-07-31","0.00","95","73"
"USW00094995","2011-08-01","0.00","101","75"
"USW00094995","2011-08-02","0.00","93","74"
"USW00094995","2011-08-03","0.00","87","69"
"USW00094995","2011-08-04","0.00","85","69"
"USW00094995","2011-08-05","0.43","84","70"
"USW00094995","2011-08-06","0.64","90","66"
"USW00094995","2011-08-07","1.07","86","66"
"USW00094995","2011-08-08","0.12","85","65"
"USW00094995","2011-08-09","0.00","83","61"
"USW00094995","2011-08-10","0.00","79","60"
"USW00094995","2011-08-11","2.12","83","55"
"USW00094995","2011-08-12","0.74","83","62"
"USW00094995","2011-08-13","0.00","82","60"
"USW00094995","2011-08-14","0.00","82","56"
"USW00094995","2011-08-15","0.37","80","65"
"USW00094995","2011-08-16","0.00","79","66"
"USW00094995","2011-08-17","0.00","84","64"
"USW00094995","2011-08-18","0.70","89","63"
"USW00094995","2011-08-19","0.11","84","61"
"USW00094995","2011-08-20","0.01","80","64"
"USW00094995","2011-08-21","0.00","84","60"
"USW00094995","2011-08-22","0.00","88","68"
"USW00094995","2011-08-23","0.00","92","68"
"USW00094995","2011-08-24","0.00","88","59"
"USW00094995","2011-08-25","0.00","84","54"
"USW00094995","2011-08-26","0.00","87","61"
"USW00094995","2011-08-27","0.00","86","61"
"USW00094995","2011-08-28","0.00","80","60"
"USW00094995","2011-08-29","0.00","82","57"
"USW00094995","2011-08-30","1.70","83","65"
"USW00094995","2011-08-31","0.00","91","65"
"USW00094995","2011-09-01","0.00","95","74"
"USW00094995","2011-09-02","1.08","90","67"
"USW00094995","2011-09-03","0.02","78","57"
"USW00094995","2011-09-04","0.00","74","49"
"USW00094995","2011-09-05","0.00","71","44"
"USW00094995","2011-09-06","0.00","74","46"
"USW00094995","2011-09-07","0.00","76","47"
"USW00094995","2011-09-08","0.00","76","45"
"USW00094995","2011-09-09","0.00","82","51"
"USW00094995","2011-09-10","0.00","82","53"
"USW00094995","2011-09-11","0.00","84","52"
"USW00094995","2011-09-12","0.00","91","62"
"USW00094995","2011-09-13","0.00","71","54"
"USW00094995","2011-09-14","0.07","64","38"
"USW00094995","2011-09-15","0.07","56","35"
"USW00094995","2011-09-16","0.22","56","46"
"USW00094995","2011-09-17","0.01","56","51"
"USW00094995","2011-09-18","0.59","70","49"
"USW00094995","2011-09-19","0.00","81","44"
"USW00094995","2011-09-20","0.00","73","52"
"USW00094995","2011-09-21","0.00","70","42"
"USW00094995","2011-09-22","0.00","69","37"
"USW00094995","2011-09-23","0.00","68","36"
"USW00094995","2011-09-24","0.00","71","42"
"USW00094995","2011-09-25","0.00","69","36"
"USW00094995","2011-09-26","0.00","73","35"
"USW00094995","2011-09-27","0.00","79","45"
"USW00094995","2011-09-28","0.00","85","43"
"USW00094995","2011-09-29","0.00","75","48"
"USW00094995","2011-09-30","0.00","71","37"
"USW00094995","2011-10-01","0.00","74","33"
"USW00094995","2011-10-02","0.00","80","44"
"USW00094995","2011-10-03","0.00","84","47"
"USW00094995","2011-10-04","0.00","90","58"
"USW00094995","2011-10-05","0.00","84","54"
"USW00094995","2011-10-06","0.00","83","55"
"USW00094995","2011-10-07","0.00","82","65"
"USW00094995","2011-10-08","0.06","80","61"
"USW00094995","2011-10-09","0.13","80","55"
"USW00094995","2011-10-10","0.32","71","52"
"USW00094995","2011-10-11","0.00","79","49"
"USW00094995","2011-10-12","0.28","70","52"
"USW00094995","2011-10-13","0.00","73","45"
"USW00094995","2011-10-14","0.00","63","40"
"USW00094995","2011-10-15","0.00","74","33"
"USW00094995","2011-10-16","0.00","65","35"
"USW00094995","2011-10-17","0.01","50","34"
"USW00094995","2011-10-18","0.00","55","36"
"USW00094995","2011-10-19","0.00","51","27"
"USW00094995","2011-10-20","0.00","54","26"
"USW00094995","2011-10-21","0.00","70","27"
"USW00094995","2011-10-22","0.00","62","36"
"USW00094995","2011-10-23","0.00","79","34"
"USW00094995","2011-10-24","0.00","80","36"
"USW00094995","2011-10-25","0.00","73","45"
"USW00094995","2011-10-26","0.00","51","43"
"USW00094995","2011-10-27","0.00","56","26"
"USW00094995","2011-10-28","0.00","59","29"
"USW00094995","2011-10-29","0.00","68","26"
"USW00094995","2011-10-30","0.00","62","28"
"USW00094995","2011-10-31","0.00","69","23"
"USW00094995","2011-11-01","0.00","66","45"
"USW00094995","2011-11-02","0.77","49","33"
"USW00094995","2011-11-03","0.00","50","23"
"USW00094995","2011-11-04","0.00","57","23"
"USW00094995","2011-11-05","0.00","61","38"
"USW00094995","2011-11-06","0.00","57","30"
"USW00094995","2011-11-07","0.97","56","24"
"USW00094995","2011-11-08","0.16","44","40"
"USW00094995","2011-11-09","0.00","51","29"
"USW00094995","2011-11-10","0.00","49","25"
"USW00094995","2011-11-11","0.00","64","30"
"USW00094995","2011-11-12","0.00","58","36"
"USW00094995","2011-11-13","0.00","54","37"
"USW00094995","2011-11-14","0.00","60","41"
"USW00094995","2011-11-15","0.00","56","26"
"USW00094995","2011-11-16","0.00","44","18"
"USW00094995","2011-11-17","0.00","49","17"
"USW00094995","2011-11-18","0.00","58","39"
"USW00094995","2011-11-19","0.00","49","25"
"USW00094995","2011-11-20","0.00","35","16"
"USW00094995","2011-11-21","0.00","37","13"
"USW00094995","2011-11-22","0.00","42","29"
"USW00094995","2011-11-23","0.00","58","26"
"USW00094995","2011-11-24","0.00","72","39"
"USW00094995","2011-11-25","0.02","59","47"
"USW00094995","2011-11-26","0.00","50","35"
"USW00094995","2011-11-27","0.00","41","14"
"USW00094995","2011-11-28","0.00","48","12"
"USW00094995","2011-11-29","0.00","45","17"
"USW00094995","2011-11-30","0.00","53","19"
"USW00094995","2011-12-01","0.00","37","17"
"USW00094995","2011-12-02","0.07","39","7"
"USW00094995","2011-12-03","0.72","36","27"
"USW00094995","2011-12-04","0.00","27","6"
"USW00094995","2011-12-05","0.01","22","8"
"USW00094995","2011-12-06","0.00","19","0"
"USW00094995","2011-12-07","0.00","31","11"
"USW00094995","2011-12-08","0.19","28","8"
"USW00094995","2011-12-09","0.00","24","-2"
"USW00094995","2011-12-10","0.00","35","-2"
"USW00094995","2011-12-11","0.00","42","28"
"USW00094995","2011-12-12","0.00","43","34"
"USW00094995","2011-12-13","0.25","41","32"
"USW00094995","2011-12-14","0.37","53","31"
"USW00094995","2011-12-15","0.00","36","17"
"USW00094995","2011-12-16","0.00","38","14"
"USW00094995","2011-12-17","0.00","50","20"
"USW00094995","2011-12-18","0.00","54","28"
"USW00094995","2011-12-19","0.00","36","25"
"USW00094995","2011-12-20","0.00","36","27"
"USW00094995","2011-12-21","0.00","47","26"
"USW00094995","2011-12-22","0.03","35","13"
"USW00094995","2011-12-23","0.00","42","10"
"USW00094995","2011-12-24","0.00","49","17"
"USW00094995","2011-12-25","0.00","49","21"
"USW00094995","2011-12-26","0.00","51","27"
"USW00094995","2011-12-27","0.00","44","27"
"USW00094995","2011-12-28","0.00","56","23"
"USW00094995","2011-12-29","0.00","57","27"
"USW00094995","2011-12-30","0.00","50","28"
"USW00094995","2011-12-31","0.01","52","31"
"USW00094995","2012-01-01","0.00","43","22"
"USW00094995","2012-01-02","0.00","35","10"
"USW00094995","2012-01-03","0.00","50","16"
"USW00094995","2012-01-04","0.00","59","28"
"USW00094995","2012-01-05","0.00","67","27"
"USW00094995","2012-01-06","0.00","52","22"
"USW00094995","2012-01-07","0.00","42","15"
"USW00094995","2012-01-08","0.00","44","21"
"USW00094995","2012-01-09","0.00","52","20"
"USW00094995","2012-01-10","0.00","62","22"
"USW00094995","2012-01-11","0.00","41","21"
"USW00094995","2012-01-12","0.00","21","10"
"USW00094995","2012-01-13","0.00","32","6"
"USW00094995","2012-01-14","0.00","45","24"
"USW00094995","2012-01-15","0.00","55","27"
"USW00094995","2012-01-16","0.07","46","18"
"USW00094995","2012-01-17","0.06","24","2"
"USW00094995","2012-01-18","0.00","36","6"
"USW00094995","2012-01-19","0.00","16","5"
"USW00094995","2012-01-20","0.00","26","7"
"USW00094995","2012-01-21","0.00","24","6"
"USW00094995","2012-01-22","0.09","48","23"
"USW00094995","2012-01-23","0.00","34","12"
"USW00094995","2012-01-24","0.00","36","10"
"USW00094995","2012-01-25","0.00","40","21"
"USW00094995","2012-01-26","0.00","50","17"
"USW00094995","2012-01-27","0.00","44","21"
"USW00094995","2012-01-28","0.00","46","17"
"USW00094995","2012-01-29","0.00","45","18"
"USW00094995","2012-01-30","0.00","70","40"
"USW00094995","2012-01-31","0.00","61","25"
"USW00094995","2012-02-01","0.00","62","22"
"USW00094995","2012-02-02","0.00","59","19"
"USW00094995","2012-02-03","0.62","48","33"
"USW00094995","2012-02-04","1.48","33","27"
"USW00094995","2012-02-05","0.00","30","9"
"USW00094995","2012-02-06","0.00","39","5"
"USW00094995","2012-02-07","0.00","33","24"
"USW00094995","2012-02-08","0.00","28","21"
"USW00094995","2012-02-09","0.00","35","24"
"USW00094995","2012-02-10","0.00","29","2"
"USW00094995","2012-02-11","0.00","15","-5"
"USW00094995","2012-02-12","0.00","31","-9"
"USW00094995","2012-02-13","0.14","33","24"
"USW00094995","2012-02-14","0.00","42","13"
"USW00094995","2012-02-15","0.01","39","22"
"USW00094995","2012-02-16","0.00","42","19"
"USW00094995","2012-02-17","0.00","40","24"
"USW00094995","2012-02-18","0.00","36","13"
"USW00094995","2012-02-19","0.00","45","16"
"USW00094995","2012-02-20","0.09","42","33"
"USW00094995","2012-02-21","0.00","47","32"
"USW00094995","2012-02-22","0.00","54","34"
"USW00094995","2012-02-23","0.01","48","31"
"USW00094995","2012-02-24","0.00","47","26"
"USW00094995","2012-02-25","0.00","41","16"
"USW00094995","2012-02-26","0.00","55","29"
"USW00094995","2012-02-27","0.00","42","16"
"USW00094995","2012-02-28","0.60","56","33"
"USW00094995","2012-02-29","0.00","43","24"
"USW00094995","2012-03-01","0.00","53","20"
"USW00094995","2012-03-02","0.00","49","29"
"USW00094995","2012-03-03","0.00","44","24"
"USW00094995","2012-03-04","0.00","56","22"
"USW00094995","2012-03-05","0.00","61","18"
"USW00094995","2012-03-06","0.00","71","51"
"USW00094995","2012-03-07","0.00","61","31"
"USW00094995","2012-03-08","0.00","53","18"
"USW00094995","2012-03-09","0.00","65","20"
"USW00094995","2012-03-10","0.00","69","39"
"USW00094995","2012-03-11","0.23","50","43"
"USW00094995","2012-03-12","0.01","72","40"
"USW00094995","2012-03-13","0.00","83","33"
"USW00094995","2012-03-14","0.00","80","43"
"USW00094995","2012-03-15","0.00","80","36"
"USW00094995","2012-03-16","0.00","80","45"
"USW00094995","2012-03-17","0.00","83","60"
"USW00094995","2012-03-18","0.00","81","62"
"USW00094995","2012-03-19","0.16","69","54"
"USW00094995","2012-03-20","0.23","58","51"
"USW00094995","2012-03-21","0.22","61","52"
"USW00094995","2012-03-22","0.05","65","47"
"USW00094995","2012-03-23","0.00","69","42"
"USW00094995","2012-03-24","0.00","78","40"
"USW00094995","2012-03-25","0.00","81","42"
"USW00094995","2012-03-26","0.00","84","58"
"USW00094995","2012-03-27","0.00","79","44"
"USW00094995","2012-03-28","0.00","79","38"
"USW00094995","2012-03-29","0.01","73","55"
"USW00094995","2012-03-30","0.02","79","43"
"USW00094995","2012-03-31","0.00","91","53"
"USW00094995","2012-04-01","0.00","89","61"
"USW00094995","2012-04-02","0.00","89","57"
"USW00094995","2012-04-03","0.00","69","48"
"USW00094995","2012-04-04","0.00","62","47"
"USW00094995","2012-04-05","0.01","67","40"
"USW00094995","2012-04-07","0.00","64","33"
"USW00094995","2012-04-08","0.00","72","28"
"USW00094995","2012-04-09","0.00","69","30"
"USW00094995","2012-04-10","0.00","63","28"
"USW00094995","2012-04-11","0.00","59","28"
"USW00094995","2012-04-12","0.26","53","37"
"USW00094995","2012-04-13","0.00","77","47"
"USW00094995","2012-04-14","2.74","63","42"
"USW00094995","2012-04-15","0.00","69","44"
"USW00094995","2012-04-16","0.00","62","39"
"USW00094995","2012-04-17","0.04","74","41"
"USW00094995","2012-04-18","0.00","73","51"
"USW00094995","2012-04-19","0.02","67","44"
"USW00094995","2012-04-20","0.00","60","38"
"USW00094995","2012-04-21","0.00","74","39"
"USW00094995","2012-04-22","0.00","64","36"
"USW00094995","2012-04-23","0.00","70","31"
"USW00094995","2012-04-24","0.00","90","54"
"USW00094995","2012-04-25","0.00","92","55"
"USW00094995","2012-04-26","0.00","75","47"
"USW00094995","2012-04-27","0.18","62","49"
"USW00094995","2012-04-28","0.00","64","45"
"USW00094995","2012-04-29","0.94","52","42"
"USW00094995","2012-04-30","0.00","71","44"
"USW00094995","2012-05-01","0.00","82","57"
"USW00094995","2012-05-02","0.43","82","62"
"USW00094995","2012-05-03","0.41","80","60"
"USW00094995","2012-05-04","0.00","88","63"
"USW00094995","2012-05-05","0.00","90","68"
"USW00094995","2012-05-06","1.37","74","57"
"USW00094995","2012-05-07","0.00","68","46"
"USW00094995","2012-05-08","0.00","69","42"
"USW00094995","2012-05-09","0.00","68","39"
"USW00094995","2012-05-10","0.00","84","49"
"USW00094995","2012-05-11","0.00","74","51"
"USW00094995","2012-05-12","0.00","70","48"
"USW00094995","2012-05-13","0.00","74","49"
"USW00094995","2012-05-14","0.00","81","44"
"USW00094995","2012-05-15","0.00","87","50"
"USW00094995","2012-05-16","0.00","79","40"
"USW00094995","2012-05-17","0.00","88","57"
"USW00094995","2012-05-18","0.00","88","65"
"USW00094995","2012-05-19","0.48","84","59"
"USW00094995","2012-05-20","0.00","72","47"
"USW00094995","2012-05-21","0.00","76","42"
"USW00094995","2012-05-22","0.01","84","56"
"USW00094995","2012-05-23","0.00","90","67"
"USW00094995","2012-05-24","0.00","75","53"
"USW00094995","2012-05-25","0.00","76","53"
"USW00094995","2012-05-26","0.00","93","65"
"USW00094995","2012-05-27","0.02","90","65"
"USW00094995","2012-05-28","0.12","81","56"
"USW00094995","2012-05-29","0.00","77","52"
"USW00094995","2012-05-30","0.58","68","48"
"USW00094995","2012-05-31","0.01","61","42"
"USW00094995","2012-06-01","0.00","66","40"
"USW00094995","2012-06-02","0.00","82","49"
"USW00094995","2012-06-03","0.00","85","59"
"USW00094995","2012-06-04","0.00","89","60"
"USW00094995","2012-06-05","0.00","86","56"
"USW00094995","2012-06-06","0.00","86","61"
"USW00094995","2012-06-07","0.00","85","61"
"USW00094995","2012-06-08","0.00","87","62"
"USW00094995","2012-06-09","0.00","90","63"
"USW00094995","2012-06-10","0.01","89","63"
"USW00094995","2012-06-11","0.00","83","53"
"USW00094995","2012-06-12","0.00","79","46"
"USW00094995","2012-06-13","0.00","87","62"
"USW00094995","2012-06-14","2.39","92","63"
"USW00094995","2012-06-15","0.68","75","61"
"USW00094995","2012-06-16","0.00","81","59"
"USW00094995","2012-06-17","0.00","90","62"
"USW00094995","2012-06-18","0.00","93","76"
"USW00094995","2012-06-19","0.00","90","74"
"USW00094995","2012-06-20","0.19","83","59"
"USW00094995","2012-06-21","0.00","80","56"
"USW00094995","2012-06-22","0.00","84","55"
"USW00094995","2012-06-23","0.64","85","61"
"USW00094995","2012-06-24","0.00","90","69"
"USW00094995","2012-06-25","0.00","87","70"
"USW00094995","2012-06-26","0.00","89","65"
"USW00094995","2012-06-27","0.00","99","77"
"USW00094995","2012-06-28","0.00","94","72"
"USW00094995","2012-06-29","0.04","89","72"
"USW00094995","2012-06-30","0.00","91","67"
"USW00094995","2012-07-01","0.00","92","65"
"USW00094995","2012-07-02","0.00","92","74"
"USW00094995","2012-07-03","0.00","95","77"
"USW00094995","2012-07-04","0.00","96","78"
"USW00094995","2012-07-05","0.00","98","76"
"USW00094995","2012-07-06","0.00","98","77"
"USW00094995","2012-07-07","0.00","87","69"
"USW00094995","2012-07-08","0.00","83","69"
"USW00094995","2012-07-09","0.00","89","66"
"USW00094995","2012-07-10","0.00","87","59"
"USW00094995","2012-07-11","0.00","88","56"
"USW00094995","2012-07-12","0.00","93","60"
"USW00094995","2012-07-13","0.00","94","68"
"USW00094995","2012-07-14","0.00","97","65"
"USW00094995","2012-07-15","0.00","98","65"
"USW00094995","2012-07-16","0.00","94","73"
"USW00094995","2012-07-17","0.00","99","74"
"USW00094995","2012-07-18","0.04","98","72"
"USW00094995","2012-07-19","0.00","100","68"
"USW00094995","2012-07-20","0.00","96","70"
"USW00094995","2012-07-21","0.00","100","68"
"USW00094995","2012-07-22","0.00","103","72"
"USW00094995","2012-07-23","0.00","103","72"
"USW00094995","2012-07-24","0.00","102","78"
"USW00094995","2012-07-25","0.07","103","74"
"USW00094995","2012-07-26","0.00","97","67"
"USW00094995","2012-07-27","0.00","87","63"
"USW00094995","2012-07-28","0.00","93","62"
"USW00094995","2012-07-29","0.00","99","65"
"USW00094995","2012-07-30","0.02","97","67"
"USW00094995","2012-07-31","0.00","98","63"
"USW00094995","2012-08-01","0.00","99","70"
"USW00094995","2012-08-02","0.12","95","69"
"USW00094995","2012-08-03","0.00","98","65"
"USW00094995","2012-08-04","0.00","85","56"
"USW00094995","2012-08-05","0.00","89","52"
"USW00094995","2012-08-06","0.00","97","62"
"USW00094995","2012-08-07","0.02","101","69"
"USW00094995","2012-08-08","0.00","101","65"
"USW00094995","2012-08-09","0.00","87","60"
"USW00094995","2012-08-10","0.00","82","51"
"USW00094995","2012-08-11","0.02","84","49"
"USW00094995","2012-08-12","0.00","84","62"
"USW00094995","2012-08-13","0.00","79","56"
"USW00094995","2012-08-14","0.00","86","53"
"USW00094995","2012-08-15","0.00","93","60"
"USW00094995","2012-08-16","0.00","77","48"
"USW00094995","2012-08-17","0.00","81","42"
"USW00094995","2012-08-18","0.06","77","44"
"USW00094995","2012-08-19","0.00","81","44"
"USW00094995","2012-08-20","0.00","89","48"
"USW00094995","2012-08-21","0.00","94","50"
"USW00094995","2012-08-22","0.00","92","56"
"USW00094995","2012-08-23","0.00","91","69"
"USW00094995","2012-08-24","0.43","76","67"
"USW00094995","2012-08-25","0.06","74","64"
"USW00094995","2012-08-26","0.00","84","61"
"USW00094995","2012-08-27","0.00","92","57"
"USW00094995","2012-08-28","0.00","95","63"
"USW00094995","2012-08-29","0.00","96","67"
"USW00094995","2012-08-30","0.00","98","64"
"USW00094995","2012-08-31","0.00","96","56"
